CooperatorCode,SurveyID,SurveyStatusID,RegionID,HexagonName,State,BirdPtID,PointID,NP,NWR,NWR_Comp,SMI_Unit,Rest_Unit,ContSite,Date,Time,SHARPTide,LowMarshCC,HighMarshCC,SaltMarshTBorderCC,BrackishTBorderCC,InvasivesCC,PannesChannelsCC,UplandCC,Wrack,OpenWater,DeadSnags,DomSp1,Sp1Percent,DomSp2,Sp2Percent,DomSp3,Sp3Percent,DomSp4,Sp4Percent,DomSp5,Sp5Percent,DomSp6,Sp6Percent,DomSp7,Sp7Percent,DomSp8,Sp8Percent,DomSp9,Sp9Percent,DomSp10,Sp10Percent,ObserverInitials,Comments,IsSMI,IsSMI_pilot,IsUSFWS_h,IsSHARP,IsOther_h,IsRest,IsControl,IsKIRA,IsNPS,IsDemo,IsExclosure,IsNBI,IsCNC,IsRapidDemo,IsDNRECSurvey
SHARP,3822,0,5,235370,NJ,235370_p7,977,NA,EBF,NA,Little Beach-Holgate,NA,NA,6/18/2012,7:00:00,High/Rising,3,0,0,0,0,3,0,0.5,4,0,Spartina alterniflora-tall,15,Spartina alterniflora-short,85,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3823,0,5,235370,NJ,235370_p8,1072,NA,EBF,NA,Little Beach-Holgate,NA,NA,6/18/2012,7:24:00,High/Rising,3,0,0,0,0,3,0,0,3,0,Spartina alterniflora-tall,15,Spartina alterniflora-short,25,Limonium carolinianum,45,Salicornia depressa,15,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3824,0,5,235370,NJ,235370_p9,1012,NA,NA,NA,NA,NA,NA,6/18/2012,6:18:00,High/Rising,3,0,0,0,0,0,0,0,5,0,Spartina alterniflora-short,100,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3825,0,5,235370,NJ,235370_p3,994,NA,EBF,NA,Little Beach-Holgate,NA,NA,6/18/2012,6:42:00,High/Rising,4,0,0,0,0,3,0,0,4,0,Spartina alterniflora-tall,60,Spartina alterniflora-short,40,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3826,0,5,235370,NJ,235370_p6,1065,NA,NA,NA,NA,NA,NA,6/18/2012,8:57:00,High/Falling,4,0,0,0,0,4,0,0,0,0,Spartina alterniflora-tall,20,Spartina alterniflora-short,80,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3827,0,5,235370,NJ,235370_p1,1061,NA,NA,NA,NA,NA,NA,6/18/2012,8:18:00,High,5,0,0,0,0,3,0,0,2,0,Spartina alterniflora-tall,60,Spartina alterniflora-short,20,Salicornia depressa,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3828,0,5,235370,NJ,235370_p10,1122,NA,NA,NA,NA,NA,NA,6/18/2012,9:20:00,High/Falling,5,0,0,0,0,3,0,0,0,0,Spartina alterniflora-short,80,Spartina alterniflora-tall,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3829,0,5,67950,NJ,67950_p13,1060,NA,NA,NA,NA,NA,NA,6/15/2012,5:35:00,High/Rising,4,3,0,0,0,0,0,0,4,0,Spartina alterniflora-tall,10,Spartina alterniflora-short,40,Spartina patens,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3830,0,5,67950,NJ,67950_p5,996,NA,NA,NA,NA,NA,NA,6/15/2012,5:16:00,High/Rising,4,3,0,0,0.5,2,0,0,4,0,Spartina alterniflora-short,40,Spartina alterniflora-tall,15,Spartina patens,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3831,0,5,67950,NJ,67950_p3,1033,NA,NA,NA,NA,NA,NA,6/15/2012,6:01:00,High/Rising,1,4,0,0,5,0,0,0,4,0,Spartina patens,30,Phragmites australis,25,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3832,0,5,67557,NJ,67557_p10,1041,NA,NA,NA,NA,NA,NA,6/15/2012,7:58:00,High,2,4,0,0,0.5,0,0,1,4,0,Spartina patens,40,Spartina alterniflora-tall,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3833,0,5,67557,NJ,67557_p3,1031,NA,NA,NA,NA,NA,NA,6/15/2012,8:17:00,High/Falling,3,4,0,0,0,0,0,0.5,4,0,Spartina alterniflora-tall,5,Spartina alterniflora-short,15,Spartina patens,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3834,0,5,67950,NJ,67950_p8,1029,NA,NA,NA,NA,NA,NA,6/15/2012,6:36:00,High/Rising,3,4,0,0,2,1,0,0.5,4,0,Spartina patens,10,Spartina alterniflora-tall,30,Spartina alterniflora-short,20,Phragmites australis,10,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3835,0,5,67557,NJ,67557_p1,1032,NA,NA,NA,NA,NA,NA,6/15/2012,8:36:00,High/Falling,4,4,0,0,0.5,1,0,0.5,4,0,Spartina alterniflora-tall,5,Spartina alterniflora-short,15,Spartina patens,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3836,0,5,67950,NJ,67950_p10,1084,NA,NA,NA,NA,NA,NA,6/15/2012,6:55:00,High/Rising,4,4,0,0,0,2,0,0.5,3,0,Spartina patens,35,Spartina alterniflora-tall,15,Spartina alterniflora-short,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3837,0,5,67950,NJ,67950_p4,1062,NA,NA,NA,NA,NA,NA,6/15/2012,7:29:00,High/Rising,4,4,0,0,0,0,0,0.5,3,0,Spartina alterniflora-tall,10,Spartina alterniflora-short,15,Spartina patens,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3838,0,5,67557,NJ,67557_p7,1066,NA,NA,NA,NA,NA,NA,6/15/2012,9:45:00,High/Falling,3,5,0,0,0,3,0,0,0,0,Spartina patens,90,Spartina alterniflora-tall,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3839,0,5,235370,NJ,235370_p5,1055,NA,NA,NA,NA,NA,NA,6/18/2012,7:00:00,High/Rising,0,5,4,0,1,2,0,0,0,0,Spartina patens,80,Iva frutescens,10,Spartina alterniflora-short,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CLD,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3840,0,6,240081,DE,240081_HMI153,1259,NA,PMH,CDC,Unit IV Saltmarsh,NA,Unit IV Control,7/31/2012,12:00:00,.,,,,,,,,,,,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,CXB,used wrong datasheet for survey (SMI datasheet) - no dominant species data and cover classes incorrect - removed data 24June13,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N
SHARP,3841,0,6,240081,DE,240081_HMI161,1263,NA,PMH,CDC,Unit IV Saltmarsh,NA,Unit IV Control,7/31/2012,12:00:00,.,,,,,,,,,,,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,CXB,used wrong datasheet for survey (SMI datasheet) - no dominant species data and cover classes incorrect - removed data 24June13,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N
SHARP,3842,0,6,240081,DE,240081_HGR128,1170,NA,PMH,CDC,NA,Unit II/Unit III,NA,6/11/2012,7:21:00,Low/Falling,0,0,0,0,1,6,2,2,0,0,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N
SHARP,3843,0,6,240081,DE,240081_HGR131,1135,NA,PMH,CDC,NA,Unit II/Unit III,NA,6/11/2012,6:40:00,Low/Falling,0,0,0,0,2,6,1,1,0,0,Phragmites australis,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N
SHARP,3844,0,6,69911,DE,69911_HGR085,1177,NA,NA,NA,NA,NA,NA,6/15/2012,6:28:00,High,0,0,0,5,3,0,1,0,0,0,Apocynum cannabinum,40,Phragmites australis,15,Panicum virgatum,10,Triglochin maritima,10,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3845,0,6,69911,DE,69911_HGR086,1194,NA,NA,NA,NA,NA,NA,6/15/2012,7:06:00,High,3,0,0,0,4,1,4,0,0,0,Phragmites australis,40,Spartina alterniflora-tall,20,Triglochin maritima,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3846,0,6,68734,NJ,68734_p8,1160,NA,NA,NA,NA,NA,NA,6/12/2012,7:10:00,High/Falling,4,0,0,0,3,3,2,2,0,0,Spartina alterniflora-tall,30,Phragmites australis,25,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3847,0,7,240868,DE,240868_p15,1283,NA,NA,NA,NA,NA,NA,6/6/2012,8:35:00,High,5,0,0,0,0,4,0,0,0,0,Spartina alterniflora-tall,75,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3848,0,6,67945,NJ,67945_p8,1166,NA,NA,NA,NA,NA,NA,6/27/2012,7:12:00,High/Falling,6,0,0,0,1,1,0,0,0,0,Spartina alterniflora-tall,75,Spartina patens,10,Spartina cynosuroides,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3849,0,6,67945,NJ,67945_p5,1209,NA,NA,NA,NA,NA,NA,6/28/2012,7:40:00,High/Falling,6,0,0,0,1,1,0,1,0,0,Spartina alterniflora-tall,75,Schoenoplectus americanus,15,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3850,0,6,68734,NJ,68734_p6,1261,NA,NA,NA,NA,NA,NA,6/23/2012,11:47:00,High,0,0,0.5,0,6,0,3,0,0,0,Phragmites australis,80,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3851,0,6,68731,DE,68731_HGR058,1228,NA,BMH,CDC,NA,NA,NA,6/20/2012,9:02:00,Low/Rising,1,0,0.5,3,1,4,2,0,0,0,Spartina alterniflora-tall,30,Typha angustifolia,10,Phragmites australis,5,Juncus arcticus littoralis,5,Panicum virgatum,5,Symphyotrichum subulatum,5,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3852,0,6,236935,NJ,236935_p7,1181,NA,NA,NA,NA,NA,NA,6/28/2012,10:15:00,Low/Falling,4,0,0.5,0,4,0,1,0,0,1,Spartina alterniflora-tall,50,Phragmites australis,40,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3853,0,6,237327,DE,237327_HGR044,26,NA,NA,NA,NA,NA,NA,7/16/2012,8:29:00,High,4,0,0.5,3,1,4,2,0,0,5,Spartina alterniflora-tall,20,Schoenoplectus americanus,15,Spartina cynosuroides,10,Amaranthus cannabinus,5,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,DFL,S. pungens changed to S. americanus 13June16,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3854,0,6,67945,NJ,67945_p10,1191,NA,NA,NA,NA,NA,NA,6/27/2012,9:11:00,Low/Falling,5,0,0.5,0,4,1,0,0,0,1,Spartina alterniflora-tall,55,Phragmites australis,25,Distichlis spicata,5,Amaranthus cannabinus,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3855,0,6,237327,DE,237327_HGR048,1175,NA,NA,NA,NA,NA,NA,7/16/2012,9:37:00,High,5,0,0.5,0,2,3,2,0,0,3,Spartina alterniflora-tall,50,Spartina cynosuroides,15,Phragmites australis,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3856,0,6,237330,NJ,237330_p14,1174,NA,NA,NA,NA,NA,NA,6/25/2012,8:09:00,Low,6,0,0.5,0,1,1,1,0,0,0,Spartina alterniflora-tall,80,Phragmites australis,5,Spartina cynosuroides,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3857,0,6,237327,DE,237327_HGR043,25,NA,NA,NA,NA,NA,NA,6/21/2012,10:51:00,High/Rising,3,0,1,1,3,5,3,0,0,2,Phragmites australis,15,Spartina alterniflora-tall,15,Iva frutescens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3858,0,6,71485,DE,71485_HGR138,1167,NA,NA,NA,NA,NA,NA,6/10/2012,10:57:00,Low/Rising,4,0,1,0,2,0,5,0,0,0,Spartina alterniflora-tall,30,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3859,0,6,237330,NJ,237330_p1,1190,NA,NA,NA,NA,NA,NA,6/12/2012,8:59:00,Low/Falling,5,0,1,0,2,0,1,3,0,13,Spartina alterniflora-tall,55,Phragmites australis,10,Iva frutescens,5,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3860,0,6,69911,DE,69911_HGR088,1161,NA,NA,NA,NA,NA,NA,6/14/2012,6:57:00,High,0,0,2,0,5,0,3,0,0,4,Phragmites australis,70,Iva frutescens,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3861,0,6,238507,DE,238507_p1,1178,NA,NA,NA,NA,NA,NA,6/15/2012,11:26:00,Low/Falling,0,0,2,0,5,0,2,3,0,32,Phragmites australis,75,Graminoid sp.,10,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3862,0,6,69911,DE,69911_p2,1180,NA,NA,NA,NA,NA,NA,6/14/2012,10:58:00,Low/Falling,3,0,2,0,3,0,3,0,4,11,Phragmites australis,25,Spartina pectinata,10,Spartina alterniflora-tall,10,Iva frutescens,5,Amaranthus cannabinus,5,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3863,0,6,240081,DE,240081_HGR137,1230,NA,NA,NA,NA,NA,Unit IV Control,6/10/2012,10:18:00,Low/Rising,4,0,2,0,2,0,5,0,0,1,Spartina alterniflora-tall,30,Phragmites australis,5,Iva frutescens,5,Baccharis halimifolia,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N
SHARP,3864,0,6,69911,DE,69911_p4,1192,NA,NA,NA,NA,NA,NA,6/14/2012,10:24:00,Low/Falling,4,0,2,0,4,1,0,1,0,0,Spartina alterniflora-tall,45,Phragmites australis,40,Iva frutescens,5,Atriplex patula,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3865,0,6,68734,NJ,68734_p10,1156,NA,NA,NA,NA,NA,NA,6/23/2012,10:11:00,High/Rising,4,0,2,0,2,2,1,1,4,0,Spartina alterniflora-tall,30,Phragmites australis,10,Iva frutescens,10,Symphyotrichum tenuifolium,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3866,0,6,237327,DE,237327_HGR047,1195,NA,NA,NA,NA,NA,NA,7/16/2012,10:42:00,High/Falling,4,0,2,0,2,3,2,1,0,1,Spartina alterniflora-tall,30,Spartina cynosuroides,15,Iva frutescens,10,Phragmites australis,10,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3867,0,6,238507,DE,238507_HGR084,1162,NA,NA,NA,NA,NA,NA,6/15/2012,7:58:00,High,0,0,3,0,5,1,2,5,0,8,Phragmites australis,70,Solidago sempervirens,10,Baccharis halimifolia,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3868,0,6,238507,DE,238507_HGR079,1212,NA,NA,NA,NA,NA,NA,6/19/2012,11:04:00,High,0,0,3,0,2,0,5,0,0,4,Phragmites australis,10,Panicum virgatum,10,Pluchea odorata,10,Lonicera japonica,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3869,0,6,69517,DE,69517_p2,1157,NA,NA,NA,NA,NA,NA,6/19/2012,10:19:00,High,0,0,3,0,5,0,4,0,0,0,Phragmites australis,60,Kosteletzkya virginica,10,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3870,0,6,68731,DE,68731_HGR064,1198,NA,BMH,CDC,NA,NA,NA,6/20/2012,7:12:00,Low,0,0,3,2,4,4,2,0.5,0,0,Phragmites australis,15,Schoenoplectus americanus,10,Lonicera japonica,5,Symphyotrichum subulatum,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,S. pungens changed to S. americanus 13June15,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3871,0,6,68731,DE,68731_HGR059,1183,NA,BMH,CDC,NA,NA,NA,6/20/2012,8:10:00,Low,1,0,3,0,5,0,3,0,0,5,Phragmites australis,45,Panicum virgatum,10,Lonicera japonica,5,Symphyotrichum tenuifolium,5,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3872,0,6,68731,DE,68731_HGR051,1197,NA,BMH,CDC,NA,NA,NA,6/20/2012,10:32:00,Low,2,0,3,0,3,5,1,0,0,5,Phragmites australis,20,Solidago sempervirens,10,Symphyotrichum subulatum,5,Spartina alterniflora-tall,5,Lonicera japonica,5,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3873,0,6,239294,DE,239294_HGR101,1176,NA,NA,NA,NA,43281,NA,6/13/2012,8:57:00,Low/Falling,0,1,0,0,2,6,1,2,0,0,Phragmites australis,10,Spartina patens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N
SHARP,3874,0,7,240475,DE,240475_p1,1343,NA,NA,NA,NA,NA,NA,6/8/2012,9:27:00,High/Rising,4,1,0,0,0,4,0,0,0,0,Spartina alterniflora-tall,45,Spartina alterniflora-short,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3875,0,6,68734,NJ,68734_p13,1241,NA,NA,NA,NA,NA,NA,6/23/2012,9:16:00,Low/Rising,6,1,0,0,0,2,0,0,0,0,Spartina alterniflora-tall,85,Spartina alterniflora-short,5,Salicornia sp.,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3876,0,7,240868,DE,240868_p11,1284,NA,NA,NA,NA,NA,NA,6/6/2012,9:32:00,High,6,1,0,0,0,2,0,0,0,0,Spartina alterniflora-tall,85,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3877,0,6,69911,DE,69911_HGR089,1252,NA,NA,NA,NA,NA,NA,6/13/2012,11:18:00,Low,4,1,0.5,0,1,1,5,1,0,0,Spartina alterniflora-tall,30,Spartina alterniflora-short,5,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3878,0,6,69911,DE,69911_HDN002,1213,NA,NA,NA,NA,NA,NA,6/14/2012,8:06:00,High/Falling,0,1,1,5,1,3,0,0,0,0,Lythrum salicaria,45,Kosteletzkya virginica,5,Atriplex patula,5,Spartina patens,5,Spartina pectinata,5,Phragmites australis,5,Pluchea odorata,5,NA,,NA,,NA,,DFL,I was 35 meters away from point because it is landlocked by water,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3879,0,6,239687,DE,239687_HGR116,1225,NA,NA,NA,NA,NA,NA,6/13/2012,7:04:00,High/Falling,3,1,1,0,4,0,2,2,0,7,Phragmites australis,50,Spartina alterniflora-tall,20,Spartina patens,10,Iva frutescens,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3880,0,6,237330,NJ,237330_p15,1187,NA,NA,NA,NA,NA,NA,6/25/2012,7:12:00,Low,5,1,1,0,2,2,1,0,0,20,Spartina alterniflora-tall,65,Phragmites australis,10,Spartina alterniflora-short,5,Iva frutescens,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3881,0,6,237327,DE,237327_p8,1217,NA,NA,NA,NA,NA,NA,6/21/2012,8:11:00,Low/Rising,5,1,2,0,2,0,3,0,0,2,Spartina cynosuroides,30,Spartina alterniflora-tall,15,Phragmites australis,10,Spartina patens,5,Iva frutescens,5,Baccharis halimifolia,5,Schoenoplectus americanus,5,Althaea officinalis,5,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3882,0,6,67945,NJ,67945_p14,1169,NA,NA,NA,NA,NA,NA,6/27/2012,10:07:00,Low/Falling,3,1,4,0,3,3,1,0,0,0,Phragmites australis,40,Iva frutescens,30,Spartina alterniflora-tall,15,Distichlis spicata,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3883,0,6,69911,DE,69911_p1,1193,NA,NA,NA,NA,NA,NA,6/14/2012,9:12:00,High/Falling,0,2,0,5,2,2,0,2,0,0,Spartina pectinata,45,Spartina patens,10,Phragmites australis,10,Atriplex patula,5,Schoenoplectus americanus,5,Solidago sempervirens,5,Pluchea odorata,5,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3884,0,6,238507,DE,238507_HGR083,1232,NA,NA,NA,NA,NA,NA,6/15/2012,8:42:00,High/Falling,0,2,0,3,4,4,2,0,0,7,Phragmites australis,30,Schoenoplectus americanus,15,Spartina patens,10,Atriplex patula,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,S. pungens changed to S. americanus 13June14,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3885,0,6,240081,DE,240081_HGR141,1251,NA,PMH,CDC,NA,NA,Unit IV Control,6/10/2012,8:19:00,Low,0,2,1,4,3,0,3,2,0,0,Phragmites australis,20,Schoenoplectus americanus,20,Spartina alterniflora-tall,10,Typha angustifolia,10,Juniperus virginiana,5,Panicum virgatum,5,Baccharis halimifolia,5,NA,,NA,,NA,,DFL,S. pungens changed to S. americanus 13June13,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N
SHARP,3886,0,6,68734,NJ,68734_p11,1214,NA,NA,NA,NA,NA,NA,6/12/2012,9:47:00,Low,0,2,1,0,5,0,3,0,0,44,Phragmites australis,60,Juniperus virginiana,10,Juncus gerardii,10,Morella pensylvanica,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3887,0,6,239294,DE,239294_HGR110,1168,NA,NA,NA,NA,NA,NA,7/2/2012,7:10:00,High,1,2,1,0,3,0,5,0,0,1,Phragmites australis,20,Iva frutescens,5,Distichlis spicata,5,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,3888,0,6,68734,NJ,68734_p7,1182,NA,NA,NA,NA,NA,NA,6/12/2012,8:02:00,Low/Falling,3,2,1,0,3,4,2,2,0,21,Spartina alterniflora-tall,25,Phragmites australis,15,Spartina patens,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3889,0,6,69517,DE,69517_p3,1227,NA,NA,NA,NA,NA,NA,6/19/2012,8:10:00,High/Rising,5,2,1,0,2,3,0,0,0,13,Spartina alterniflora-tall,45,Distichlis spicata,15,Spartina cynosuroides,10,Spartina patens,10,Iva frutescens,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3890,0,6,69517,DE,69517_p8,1185,NA,NA,NA,NA,NA,NA,6/19/2012,9:41:00,High,2,2,3,0,5,0,2,0,0,11,Phragmites australis,60,Iva frutescens,10,Spartina patens,10,Spartina cynosuroides,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,3891,0,6,238507,DE,238507_HGR082,1184,NA,NA,NA,NA,NA,44157,6/15/2012,9:30:00,High/Falling,0,2,4,0,4,0,2,0,0,37,Phragmites australis,45,Iva frutescens,20,Spartina patens,15,Pluchea odorata,10,NA,,NA,,NA,,NA,,NA,,NA,,DFL,,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N
